source	interaction	target
P68400	1	P42768
P68400	1	P30260
P68400	1	P30622
P68400	1	P08575
P68400	1	P35221
P68400	1	P55010
P68400	1	Q06265
P68400	1	Q13829
P68400	1	O14737
P68400	1	Q92688
P68400	1	P41236
P68400	1	O75379
P68400	1	Q712K3
P68400	1	P05455
P68400	1	Q9ULV4
P68400	1	O43395
P68400	1	Q13144
P68400	1	Q16625
P68400	1	P56270
P68400	1	P35659
Q15596	1	P37231
P24468	1	P37231
P37231	1	P24468
P37231	1	P55055
P55055	1	P37231
P28702	1	P37231
P37231	1	P28702
P10828	1	P37231
P37231	1	Q13133
Q13133	1	P37231
Q13772	1	P37231
P67775	1	Q08999
P67775	1	P28749
P67775	1	P84022
P67775	1	P13639
P67775	1	Q8WUI4
P30153	1	P67775
P67775	1	Q12800
Q16549	1	P67775
Q9NRC8	1	Q9H9Y6
P49841	1	Q07812
P45983	1	Q07812
Q07812	1	O43464
Q07812	1	Q14249
Q07812	1	Q9NR28
Q07812	1	P10606
O14640	1	P05412
O14640	1	P84022
O14640	1	Q9Y4D1
P34925	1	O14640
Q9UP38	1	O14640
O60353	1	O14640
Q9HCP0	1	O14640
P31431	1	O14640
P23025	1	P07992
Q92859	1	P53355
Q6W2J9	1	Q99496
Q93009	1	O15151
O75925	1	Q13485
O75925	1	P17844
Q86YT6	1	P78504
P78504	1	Q04721
Q99759	1	Q13163
Q92905	1	Q13485
Q13485	1	P53355
P06730	1	Q13485
Q8N2W9	1	Q13485
P05412	1	Q13485
P84022	1	Q13485
O15105	1	Q13485
P12757	1	Q13485
P35658	1	Q13485
Q12891	1	Q13485
Q9UPN9	1	Q13485
P49790	1	Q13485
P12755	1	Q13485
Q9UKB1	1	Q13485
P49841	1	P24385
P40763	1	P24385
P45983	1	P61978
Q9H2X6	1	Q9UBE8
P36897	1	Q9H2X6
Q9H2X6	1	P12755
Q9H2X6	1	O00257
Q92597	1	P20338
Q99759	1	P53805
Q13627	1	P53805
P49768	1	Q92542
Q92542	1	P49768
Q9NZ42	1	P49768
Q96BI3	1	P49768
Q8WW43	1	P49768
P49755	1	P49768
Q92905	1	Q16665
Q92905	1	P05412
P14210	1	P08581
P08581	1	Q96S59
Q04912	1	P08581
P08581	1	Q92990
P08581	1	Q13588
P19438	1	Q13546
Q13501	1	Q13546
Q13546	1	O14920
Q13546	1	Q5VWQ8
P62877	1	P61081
Q86YT6	1	Q9NR61
Q92922	1	Q969G3
P21860	1	O00329
P21860	1	P42338
Q96JA1	1	P21860
Q9BYX4	1	Q9UHD2
Q96C10	1	Q9BYX4
Q16665	1	Q9H6Z9
Q9H6Z9	1	Q16665
P11234	1	Q15311
P78527	1	O95714
Q15633	1	Q9UPY3
P09874	1	Q16665
P09874	1	P18887
P09874	1	Q9Y5B9
P09874	1	Q8N2W9
P67870	1	Q9UBF6
P67870	1	P55010
P67870	1	Q16625
P42345	1	Q8N122
Q8N122	1	P42345
Q9HB90	1	Q8N122
Q9UPZ9	1	Q8N122
Q9BQA5	1	P78527
Q8IZQ1	1	Q13501
Q9P0U3	1	Q16665
Q9NWT6	1	Q16665
P41227	1	Q16665
Q9Y3V2	1	Q16665
P01116	1	Q12967
Q12967	1	Q92963
Q9UHD2	1	Q13501
Q13114	1	Q9UHD2
Q9UHD2	1	O14920
Q92844	1	Q9UHD2
Q96KP1	1	Q9UHD2
Q9UHD2	1	Q9H6S1
Q9UHD2	1	Q96CV9
P31751	1	P42345
P56278	1	P31751
Q9UBI6	1	P31751
O95989	1	P31751
P51451	1	P31994
Q13177	1	P05412
Q13177	1	P35240
Q9BXM7	1	O43464
Q9UKB1	1	Q9UMX1
Q9UMX1	1	O00422
O43312	1	Q9UMX1
P18887	1	Q96T60
P19784	1	P18887
P23443	1	P62753
P53355	1	O43293
P53355	1	P25205
P84022	1	P53355
Q9Y4R8	1	P42345
P60520	1	Q13501
Q13501	1	P51617
O14920	1	Q13501
O14920	1	Q15653
P42345	1	P40763
P23443	1	P42345
P42345	1	P23443
Q92574	1	P42345
P42345	1	Q9UBS0
P42345	1	P30622
P42345	1	Q9H1K1
P23443	1	P23588
P16471	1	O60674
Q9NSE2	1	P16471
P49841	1	Q96R06
P49841	1	P05412
P49841	1	P84022
P49841	1	Q04721
Q5VWQ8	1	P49841
P49841	1	Q9Y5Q3
Q9Y2T1	1	P49841
P49841	1	Q9UKT5
P49841	1	Q9HB09
P53778	1	O60239
P62877	1	Q00653
Q00653	1	Q01201
O14733	1	P45983
Q9UL54	1	O14733
Q02779	1	O14733
O43283	1	O14733
Q9UPT6	1	O14733
Q9UBE8	1	P40763
O60674	1	P40763
P45983	1	P40763
P51617	1	P40763
P84022	1	P40763
Q13261	1	P40763
Q9NRF2	1	P40763
Q14626	1	P40763
Q01113	1	P40763
P22607	1	P40763
P16591	1	P40763
P22455	1	P40763
P04792	1	P30793
P24394	1	O60674
P24394	1	P78552
P78552	1	P24394
P12270	1	Q13257
P05412	1	Q9NQB0
P84022	1	Q9NQB0
Q99759	1	O14920
O60271	1	Q99759
Q99759	1	Q8IVH8
Q6Q0C0	1	Q99759
Q6Q788	1	P06858
Q14209	1	O75530
P01116	1	Q9NS23
P06730	1	P84022
Q9HBH9	1	P06730
Q14240	1	P06730
O14672	1	Q04721
P51617	1	Q15750
O15105	1	Q15750
O43541	1	Q15750
O43293	1	Q96A00
O43293	1	O14950
O60674	1	P51692
Q9NRF2	1	O60674
O60674	1	P38484
P38484	1	O60674
O60674	1	P02647
P78552	1	O60674
Q9HC73	1	O60674
O60674	1	Q92783
O60674	1	Q92888
O60674	1	P20701
P98082	1	P36897
P98082	1	P41240
P98082	1	Q5VWQ8
P78527	1	P45983
P45983	1	P05412
P45983	1	Q8WYK2
P45983	1	Q9NRA8
P45983	1	P84243
P45983	1	P19419
Q9Y239	1	P45983
P45983	1	P28324
Q9H257	1	P45983
P45983	1	Q9UPT6
Q9UPT6	1	P45983
Q8WTR2	1	P45983
Q92918	1	P45983
P51452	1	P45983
P45983	1	Q06481
Q92730	1	P45983
Q8IXH6	1	P60520
Q06587	1	Q13642
P23443	1	P27708
P23443	1	O60825
P23443	1	Q03060
Q13145	1	Q13467
P27348	1	Q14814
Q04912	1	P27348
Q9NWZ3	1	P51617
P51617	1	O14920
Q9HAT8	1	P51617
P51617	1	Q8N2H9
Q8N2H9	1	P51617
P51617	1	Q9Y616
P51617	1	Q96FA3
Q96FA3	1	P51617
P51617	1	O43187
Q9H0E2	1	P51617
O00192	1	P19022
P19022	1	Q4KMG0
Q13882	1	P51692
P36897	1	P84022
O95405	1	P36897
P36897	1	O95405
O15105	1	P36897
P36897	1	P17813
Q13145	1	P36897
O43541	1	P36897
Q9HCE7	1	P36897
P36873	1	P36897
P36897	1	Q92918
P36897	1	P37023
P63151	1	P36897
Q15172	1	P36897
P36897	1	Q01082
Q8TD19	1	Q9HC98
Q8TD19	1	Q8TDX7
Q13418	1	Q96A00
Q16512	1	Q96A00
Q9H1A4	1	O95997
Q9P0N9	1	Q92574
P78527	1	Q96T60
Q9NWZ3	1	Q9HAT8
Q9NWZ3	1	P14598
O14920	1	O00221
P51668	1	P12757
Q8N2W9	1	P84022
P05412	1	P84022
P84022	1	P05412
P05412	1	P15884
Q99986	1	P05412
Q9P2Y5	1	Q99570
O95405	1	P84022
Q6ZNA4	1	P84022
O15105	1	P84022
P12757	1	P84022
P35658	1	P84022
Q14974	1	P84022
O43541	1	P84022
Q9HCE7	1	P84022
Q9UPN9	1	P84022
P49790	1	P84022
P12755	1	P84022
P36896	1	P84022
Q9UKB1	1	P84022
O15194	1	P84022
Q9GZU7	1	P84022
Q14623	1	Q13635
P17081	1	Q9UPT5
P34925	1	O14641
Q13145	1	O14641
Q9ULV1	1	O14641
P31431	1	O14641
P21741	1	Q04721
Q9NR61	1	Q04721
Q4G148	1	Q04721
Q8NBL1	1	Q04721
Q12986	1	P11940
O43791	1	Q13618
P05362	1	P20701
P20701	1	P05362
Q14393	1	Q06418
P43034	1	P30622
Q8WVJ2	1	P43034
Q9H0M0	1	O15105
Q15583	1	Q9H0M0
P40933	1	Q13261
P40933	1	P14784
O15105	1	P36894
Q13145	1	P36894
O43541	1	P36894
P36894	1	Q13873
Q13873	1	P36894
Q13705	1	P36894
O95393	1	P36894
O95476	1	P36894
Q4KMG0	1	O60271
Q92542	1	P49810
Q92542	1	Q96BI3
Q96BI3	1	Q92542
Q8WW43	1	Q92542
P49765	1	P17948
P02787	1	P02786
O14964	1	O95405
Q9UL54	1	P19419
P43405	1	Q13094
Q92918	1	Q13094
O96013	1	P62826
Q96PU5	1	O15105
P48551	1	Q00978
Q00978	1	P48551
Q12904	1	Q9HAU4
Q92734	1	O15027
Q8IU81	1	P14316
P41240	1	P09769
Q9NWQ8	1	P41240
P41240	1	P08575
O00192	1	P33151
Q07912	1	Q9Y5X1
P30530	1	Q63HR2
Q6ZNA4	1	O15105
Q6ZNA4	1	P12757
Q6ZNA4	1	Q96CW1
Q02763	1	Q8NFZ5
Q02763	1	Q13588
Q7Z5L9	1	P14316
P55055	1	Q03181
Q03181	1	P55055
P28702	1	Q03181
Q03181	1	P28702
Q03181	1	Q13133
Q13133	1	Q03181
O15105	1	Q04771
O15105	1	Q9HAU4
O15105	1	Q9HCE7
Q9HCE7	1	O15105
O15105	1	P37023
P20936	1	P51636
Q9UHA4	1	Q92918
Q5VU43	1	P10644
Q13523	1	P19419
P16298	1	O95644
P48454	1	O95644
Q14155	1	Q07960
Q99969	1	Q99788
Q13261	1	P14784
P43405	1	Q13261
P52735	1	Q07960
Q15466	1	O00482
P52306	1	P61224
P01116	1	O00329
P24468	1	P28702
P28702	1	P24468
P10827	1	P24468
P24468	1	P10827
P24468	1	P10589
Q9HAU4	1	P12757
Q15466	1	P55055
Q15466	1	P28702
Q15466	1	P10827
Q15466	1	P41235
Q15466	1	P62508
Q15466	1	P10828
Q15466	1	Q13133
Q15466	1	P10826
Q9Y2Z0	1	Q9Y239
P52799	1	Q8IV61
Q13882	1	Q9UGK3
Q13882	1	Q07666
Q13882	1	Q13017
P42768	1	P61160
P19784	1	P42768
P01116	1	P42338
Q9HBW0	1	Q15654
P15498	1	P43405
P43405	1	P15498
P15498	1	Q13588
Q12866	1	P15498
Q8TEW0	1	Q9Y624
P60510	1	O75531
Q9NZ42	1	P34925
Q96BI3	1	Q9NZ42
Q8WW43	1	Q9NZ42
Q86V24	1	Q9UKG1
Q96A54	1	Q9UKG1
Q14289	1	O43294
O43541	1	Q04771
Q13873	1	Q04771
Q13705	1	Q04771
P27037	1	Q04771
P28702	1	P55055
P55055	1	P28702
P13631	1	P28702
P28702	1	P13631
P10827	1	P13631
P13631	1	P10827
Q04912	1	P31946
Q04912	1	Q13588
P52306	1	P62834
P12643	1	P05186
P12643	1	Q13873
P12643	1	Q13705
P12643	1	P61160
P43405	1	P68366
P43405	1	Q14289
P43405	1	Q71U36
P43405	1	Q9GZY6
P43405	1	Q92918
P43405	1	P51452
P43405	1	P05106
P43405	1	P78314
P43405	1	P02730
Q8NEJ0	1	P08865
Q13145	1	P37023
P08476	1	Q13145
P10827	1	P28702
P28702	1	P10827
P10828	1	P28702
P28702	1	P10828
P10826	1	P28702
P28702	1	P10826
P28702	1	P10589
P15289	1	P69905
P69905	1	Q86VB7
Q9NZD4	1	P69905
Q16549	1	P28324
O95477	1	P02647
P02647	1	O95477
P00738	1	P02647
P02647	1	P04180
P02647	1	P02649
Q9NRA1	1	P16234
Q14012	1	Q9UQL6
Q6W2J9	1	Q9UQL6
O43541	1	Q96FA3
Q9HCE7	1	O43541
Q8WU20	1	Q13588
Q07890	1	P01116
P10826	1	P10827
P10827	1	P10826
Q15643	1	P10827
P16298	1	P19484
P16298	1	O00429
P05230	1	P22607
Q96BI3	1	P49810
Q8WW43	1	P49810
Q9UPT6	1	Q16584
P05230	1	P21802
P21802	1	Q13588
Q9HCT0	1	P21802
Q6IN85	1	P60510
Q92734	1	Q96JE7
P07942	1	P23229
P07942	1	P48509
P60510	1	Q92918
O43927	1	P32302
Q9UQ13	1	P01116
Q9UQ13	1	O14807
P35125	1	P62330
P18075	1	Q13873
P06744	1	Q9UKV5
P52306	1	P01116
P49356	1	P01116
Q92565	1	P01116
P49354	1	P01116
Q0VAM2	1	P01116
Q9BQ69	1	Q9UP38
Q13131	1	O60825
P01019	1	P98164
Q13131	1	O00418
Q13131	1	Q9H0B6
Q13131	1	Q9GZY8
Q13131	1	Q06210
P05230	1	P22455
Q13705	1	P36896
Q13705	1	P37023
P18075	1	Q13705
P08476	1	Q13705
P58166	1	Q13705
P55103	1	Q13705
Q13627	1	O75533
Q13627	1	Q96S94
P30530	1	Q13588
Q9HBW0	1	Q03113
P55317	1	Q14938
Q15643	1	P10828
Q92918	1	Q16584
Q92974	1	Q07960
P49767	1	P35916
P35442	1	Q08722
Q13418	1	Q13765
Q13418	1	E9PAV3
Q13418	1	O14950
Q13418	1	Q96C90
Q15746	1	Q92614
Q15746	1	O14950
P30622	1	Q14203
Q16512	1	P36871
P61160	1	P36896
P27037	1	P36896
P08476	1	P36896
O95393	1	P37023
Q9UK05	1	P37023
Q14393	1	Q12866
Q13444	1	P05106
P18075	1	P61160
P18075	1	P27037
P08476	1	P27037
P58166	1	P27037
P55103	1	P27037
Q14393	1	P30530
O95684	1	Q15691
P19784	1	P08575
P62714	1	Q8WUI4
Q13129	1	Q92963
P35318	1	O15218
P35318	1	O60895
P01031	1	Q9P296
P00797	1	P01019
Q9BXY4	1	P31431
P01031	1	P21730
Q9NZN5	1	Q07960
Q92888	1	Q07960
P61011	1	P08240
Q03113	1	Q92888
O95136	1	Q03113
Q9UBY5	1	Q03113
Q9Y6E0	1	Q9Y2H1
P04004	1	P06756
P19784	1	Q712K3
P19784	1	Q13144
P98172	1	O15197
P98172	1	P54760
P35442	1	P23229
Q8NEJ0	1	P23229
Q92854	1	O15031
P55317	1	O00712
O95967	1	P15502
Q9UBX5	1	P15502
Q15276	1	Q9UJ41
P20827	1	P29320
Q9H6P5	1	P52655
P52306	1	P08134
P52306	1	P62745
P48454	1	O00429
P24723	1	Q9BZL6
Q9BZL6	1	Q9UBF8
Q96T37	1	P18583
Q4KMG0	1	Q12982
P49356	1	O14807
Q9NSA1	1	P22455
O43660	1	P52272
Q9Y3A5	1	Q7Z2Z2
O95747	1	P55011
O43157	1	Q92854
Q92854	1	O43157
Q12852	1	O14950
Q86U70	1	P50458
O95433	1	P30793
Q14242	1	P16109
O43462	1	Q96BA8
P30153	1	P62714
Q6N021	1	O15294
O43151	1	O15294
P18074	1	P19447
Q8IZL9	1	Q9UPZ9
P43115	1	Q9UBI6
Q13523	1	Q9Y2Y9
Q01664	1	Q12857
Q8ND76	1	O94921
Q96BR1	1	Q13045
P28300	1	O95967
P01008	1	Q07954
Q9GZY8	1	O00429
P55157	1	P04114
Q9NX18	1	P21912
Q15848	1	Q86V24
Q16629	1	Q9UBU9
P84103	1	Q9UBU9
Q99459	1	P52272
O95476	1	Q14693
Q15848	1	Q96A54
P04275	1	P00451
Q96ED9	1	Q7Z7A1
P57059	1	Q6UUV9
Q9H4A3	1	O95747
Q13275	1	O60462
P00797	1	O75787
P20827	1	P21709
Q76LX8	1	P04275
Q92834	1	P61006
P26441	1	P26992
Q9UBD9	1	P26992
Q9P0J1	1	P08559
P01009	1	Q07954
Q9HCN8	1	O75096
P49354	1	O14807
Q14703	1	Q96BA8
Q9P2J9	1	P08559
P78317	1	Q13952
O75665	1	Q13099
Q8TAS1	1	Q15637
P61457	1	P35680
P23193	1	O95071
P00734	1	Q07954
Q9UHF5	1	Q9NRM6
P00734	1	O00254
O60462	1	P49767
P49767	1	O60462
Q14703	1	Q70SY1
Q96JC9	1	P55199
Q8WYL5	1	Q9BR76
P04114	1	P01130
Q13443	1	P06756
Q8NEJ0	1	P48509
P00747	1	Q13797
P48651	1	Q8WTV0
P48651	1	Q6NYC1
P04070	1	Q9UNN8
O43508	1	Q9NP84
P02462	1	P06756
Q08209	-1	P21333
P53805	-1	Q08209
Q00535	-1	P16949
Q00535	-1	P29474
Q00535	-1	P06400
Q00535	-1	Q02750
Q00535	-1	Q96RR4
Q00535	-1	Q02078
Q00535	-1	Q8NEB9
Q00535	-1	P62136
Q00535	-1	Q13153
Q00535	-1	P07814
Q00535	-1	Q8IWU2
Q00535	-1	Q15833
Q00535	-1	O60331
P17252	-1	Q05193
Q13627	-1	Q05193
P49674	-1	Q9GZV5
O95835	-1	Q9GZV5
P48730	-1	Q9GZV5
Q9NRM7	-1	Q9GZV5
Q9GZV5	-1	P37231
Q9GZV5	-1	O14640
Q9UDY2	-1	Q9GZV5
Q4VCS5	-1	Q9GZV5
O60341	-1	P60709
P17612	-1	Q14643
P31749	-1	Q14643
P17612	-1	Q9NQ66
P17252	-1	Q9NQ66
Q9NQ66	-1	Q96QT4
P62873	-1	Q9NQ66
Q12923	-1	O94759
P04637	-1	O94759
P12931	-1	P17302
P12931	-1	P35222
P12931	-1	Q03135
P12931	-1	P49407
P12931	-1	P61586
P12931	-1	P60484
P17706	-1	P12931
P12931	-1	P01112
P12931	-1	P46527
P12931	-1	P29317
P29350	-1	P12931
P12931	-1	Q14790
P12931	-1	P05107
P12931	-1	O14746
P12931	-1	P10301
P12931	-1	P67775
P67775	-1	P12931
P12931	-1	P61978
P12931	-1	P53355
P12931	-1	P19022
P12931	-1	P34741
Q13191	-1	P12931
P41240	-1	P12931
P12931	-1	P51636
P12931	-1	P50402
P12931	-1	P20936
P12931	-1	P52565
P12931	-1	O43597
P12931	-1	P18206
P12931	-1	P41235
P12931	-1	Q99961
Q9HD43	-1	P12931
P12931	-1	P63010
P12931	-1	P05106
P12931	-1	P52757
P12931	-1	P36544
P12931	-1	P20701
P12931	-1	Q14118
P12931	-1	Q8IVP5
Q12923	-1	P35568
Q12923	-1	P25445
Q12923	-1	P06213
Q12923	-1	O00506
Q12923	-1	Q9BUL8
P42574	-1	Q13813
P17612	-1	P19174
P17252	-1	P19174
P19174	-1	Q96QT4
P10586	-1	P19174
P00519	-1	P19174
Q12913	-1	P19174
P17612	-1	P54646
P54646	-1	P50552
P54646	-1	P36956
P54646	-1	Q53ET0
O75385	-1	P54646
P54646	-1	Q13085
Q8IYT8	-1	P54646
P54646	-1	Q8N122
P54646	-1	O00763
P54646	-1	Q9BZL4
Q13190	-1	Q13563
P14314	-1	Q13563
O15111	-1	Q9NQC7
Q9NQC7	-1	Q12933
Q9NQC7	-1	Q9Y4K3
Q9NQC7	-1	Q9Y6K9
Q9NQC7	-1	P20749
O14920	-1	Q9NQC7
P07947	-1	P11802
P41240	-1	P07947
P17612	-1	P16949
P17612	-1	Q01970
P17612	-1	Q9GZU1
P17612	-1	P20020
P17612	-1	P61586
P17612	-1	P36956
P17612	-1	Q9BY41
P17612	-1	P55211
P17612	-1	P03372
P17612	-1	O60716
P17612	-1	Q92934
P17612	-1	O14558
P17612	-1	P35568
P17612	-1	P49840
P17612	-1	P17655
Q99835	-1	P17612
Q16539	-1	P17612
P17612	-1	P19793
P17612	-1	Q96RR4
P17612	-1	P04049
P17612	-1	P13807
P17612	-1	P25054
P67775	-1	P17612
P17612	-1	P49841
P17612	-1	P11831
P17612	-1	P05114
P17612	-1	P27708
P17612	-1	Q12802
P17612	-1	Q96PU5
P17612	-1	Q14847
P17612	-1	O95644
P17612	-1	P35240
P17612	-1	P52565
P17612	-1	Q9H0K1
P17612	-1	Q13131
P17612	-1	P21731
P17612	-1	P35611
Q9UBI6	-1	P17612
P17612	-1	Q9BZE0
P17612	-1	Q05469
P17612	-1	O43665
P17612	-1	Q00536
P17612	-1	P15924
P17612	-1	Q96SB3
P17612	-1	Q9H2S1
P29350	-1	P06239
P27361	-1	P06239
P28482	-1	P06239
Q13191	-1	P06239
P41240	-1	P06239
P43405	-1	P06239
P08575	-1	P06239
Q9HD43	-1	P06239
P06493	-1	Q13586
P17252	-1	P17302
P27361	-1	P17302
P28482	-1	P17302
P17252	-1	P29966
P17252	-1	Q01970
P17252	-1	P20020
P17252	-1	P29474
P17252	-1	P38936
P17252	-1	P24844
P17252	-1	P10721
P17252	-1	P35568
P17252	-1	P49840
P17252	-1	P29350
P17252	-1	Q92793
P17252	-1	P04049
O60346	-1	P17252
P17252	-1	Q96KS0
P67775	-1	P17252
P17252	-1	P08581
P17252	-1	P49841
P17252	-1	P11831
P17252	-1	P05114
P17252	-1	Q96A00
P17252	-1	O95644
P17252	-1	Q05682
P17252	-1	P52565
P17252	-1	P09651
P17252	-1	Q15121
P17252	-1	Q9UBS0
P17252	-1	Q5JVS0
Q6ZVD8	-1	P17252
P17252	-1	P21731
P17252	-1	P30622
P17252	-1	Q16854
P17252	-1	P35611
P17252	-1	Q99418
P17252	-1	Q05209
P17252	-1	P21399
P17252	-1	P17812
P17252	-1	P52566
P17252	-1	O60869
P17252	-1	Q9BR76
P17252	-1	P61764
Q02790	-1	P48995
P17706	-1	Q02790
P24941	-1	Q02363
Q99623	-1	Q9BX84
P63244	-1	Q9BX84
Q96PU5	-1	P37088
P05771	-1	P29966
P29966	-1	P48995
Q07869	-1	Q12778
Q07869	-1	P06858
Q07869	-1	Q13133
P41220	-1	P08754
P41220	-1	P29992
Q9Y3M2	-1	P35222
P06241	-1	P35222
P48729	-1	P35222
Q13616	-1	P35222
P35222	-1	P15923
Q8IUQ4	-1	P35222
P42574	-1	P35222
P49674	-1	P35222
Q9HCK8	-1	P35222
P49840	-1	P35222
P10276	-1	P35222
P00519	-1	P35222
P19793	-1	P35222
P48730	-1	P35222
P25054	-1	P35222
O14640	-1	P35222
P35222	-1	Q9UIK4
P49768	-1	P35222
P49841	-1	P35222
Q9NSA3	-1	P35222
Q9Y297	-1	P35222
Q9Y2T1	-1	P35222
Q9UKB1	-1	P35222
P16591	-1	P35222
Q9H1A4	-1	P35222
P07437	-1	Q15796
P07437	-1	P84022
P07948	-1	P46527
P29350	-1	P07948
P41240	-1	P07948
Q9NZJ5	-1	P05198
P19525	-1	P05198
Q9BQI3	-1	P05198
Q9P2K8	-1	P05198
Q13627	-1	P05198
P55010	-1	P05198
P00533	-1	P18031
P18031	-1	P00533
P18031	-1	P12814
P18031	-1	Q03135
P18031	-1	Q05655
P18031	-1	P09619
P18031	-1	O43561
P18031	-1	P42229
P18031	-1	P31749
P31749	-1	P18031
P18031	-1	P35568
P18031	-1	Q05397
P18031	-1	P29597
P18031	-1	P00519
P18031	-1	P46108
P18031	-1	P11274
P18031	-1	P08581
P31751	-1	P18031
P06213	-1	P18031
P18031	-1	P06213
P18031	-1	P40763
P18031	-1	O60674
P18031	-1	P51692
P18031	-1	P29320
P18031	-1	P46459
P63244	-1	Q96QT4
P26045	-1	P55072
Q00722	-1	Q96QT4
P04899	-1	Q08828
P05771	-1	P16949
P05771	-1	Q96D31
P05771	-1	P29474
P05771	-1	P49840
O60346	-1	P05771
P05771	-1	Q14847
P05771	-1	Q12906
P05771	-1	Q9UBS0
P05771	-1	Q5JVS0
Q6ZVD8	-1	P05771
P05771	-1	P21730
P05771	-1	Q99418
P05771	-1	Q9P2D0
Q02156	-1	P29474
Q02156	-1	O60716
Q02156	-1	Q92934
Q02156	-1	P08581
Q02156	-1	Q9UBS0
Q01970	-1	Q96QT4
P29466	-1	Q9C000
P29466	-1	Q9ULZ3
P29466	-1	P06733
Q6UXS9	-1	P29466
P29466	-1	P04075
P29466	-1	P01584
P29466	-1	Q9NPP4
P50453	-1	P29466
Q5EG05	-1	P29466
Q5XLA6	-1	P29466
P45984	-1	P16949
O15264	-1	P16949
P27361	-1	P16949
P28482	-1	P16949
Q13153	-1	P16949
P45983	-1	P16949
P16949	-1	Q8NG68
Q8TAS1	-1	P16949
Q9NZJ5	-1	O14727
P11021	-1	Q9NZJ5
Q9NZJ5	-1	Q9BY44
Q13217	-1	Q9NZJ5
P43250	-1	O14745
P06241	-1	Q03135
P10586	-1	P06241
P17706	-1	P06241
P06241	-1	O60716
P06241	-1	Q16236
P06241	-1	Q13094
Q13191	-1	P06241
P06241	-1	P52757
P48729	-1	P30304
P48729	-1	Q13158
P48729	-1	P98177
P48729	-1	O43524
P48729	-1	Q12778
P48729	-1	P17181
P48729	-1	O60346
P48729	-1	Q8TB45
P48729	-1	P62745
P48729	-1	Q9NRF8
P48729	-1	Q12968
Q8IUQ4	-1	P49757
P49757	-1	Q00987
Q00987	-1	P49757
P49757	-1	P46531
P41743	-1	P49757
Q14012	-1	P49757
Q8TBB1	-1	P49757
Q6PML9	-1	P49757
P08754	-1	O95622
P08754	-1	Q08828
Q9Y4P1	-1	O95166
O95166	-1	O14641
Q15418	-1	P50552
P67775	-1	P50552
O96017	-1	Q15554
Q15554	-1	O96017
P16298	-1	P21333
P48454	-1	P21333
P00533	-1	P11171
Q03135	-1	P00533
P00533	-1	Q9UBN7
P17706	-1	P00533
P00533	-1	O60716
P29350	-1	P00533
P00533	-1	P62993
P27361	-1	P00533
Q16539	-1	P00533
P06493	-1	P00533
P00533	-1	P46108
P28482	-1	P00533
Q06124	-1	P00533
Q13191	-1	P00533
Q96JA1	-1	P00533
Q16512	-1	P00533
Q96CW1	-1	P00533
P51452	-1	P00533
Q13555	-1	P00533
Q9Y6I3	-1	P00533
Q15262	-1	P00533
P32121	-1	P28482
P53355	-1	Q13277
Q8NFX7	-1	Q13277
Q05397	-1	P12814
P29350	-1	P12814
O14965	-1	Q9UNN5
P49841	-1	Q16555
P49407	-1	Q00987
P27361	-1	P49407
P28482	-1	P49407
P27361	-1	P11362
Q16539	-1	P11362
P28482	-1	P11362
P11362	-1	O60506
Q13616	-1	P46527
Q86VP6	-1	Q13616
P46937	-1	Q96J02
Q96J02	-1	P46531
Q96J02	-1	O15519
P41240	-1	Q96J02
Q96J02	-1	O15105
Q96J02	-1	Q8NFZ5
Q05655	-1	P29474
P04637	-1	P29474
Q05513	-1	P29474
P41743	-1	P29474
Q13131	-1	P29474
Q14289	-1	P29474
P24723	-1	P29474
P62942	-1	P42345
P62942	-1	P36897
Q9UBN7	-1	Q15717
Q15831	-1	P60484
Q9H4B4	-1	P60484
P60484	-1	P42229
P60484	-1	P31749
P60484	-1	Q05397
P46934	-1	P60484
P60484	-1	P29353
P60484	-1	P08047
Q04206	-1	P60484
P68400	-1	P60484
P37231	-1	P60484
P60484	-1	P31751
Q70Z35	-1	P60484
P49841	-1	P60484
P60484	-1	P42338
O15519	-1	Q9NT62
P49841	-1	Q9NQX3
Q15911	-1	P02771
P49137	-1	P30304
O96017	-1	P30304
Q8NG66	-1	P30304
Q15418	-1	P30304
P49674	-1	P30304
Q9H4B4	-1	P30304
P24941	-1	P30304
P30304	-1	P27361
Q16539	-1	P30304
P30304	-1	P04049
P49841	-1	P30304
Q96T23	-1	P19838
P60510	-1	Q9GZM8
P46531	-1	P15923
Q02535	-1	P15923
Q04721	-1	P15923
Q02779	-1	P15923
P29372	-1	P03372
Q9Y6X2	-1	O75030
Q9Y6X2	-1	P40763
Q05655	-1	Q01543
Q05655	-1	P53671
Q05655	-1	P35568
Q05655	-1	P49840
Q05655	-1	Q13263
P67775	-1	Q05655
Q05655	-1	P61978
Q05655	-1	P17096
P04792	-1	Q05655
Q05655	-1	P98082
Q05655	-1	P78527
Q05655	-1	P31946
Q05655	-1	Q9UBS0
Q05655	-1	Q5JVS0
Q05655	-1	P21730
Q05655	-1	P31431
Q05655	-1	P52757
Q05655	-1	P10588
P27361	-1	P24928
P50613	-1	P24928
P28482	-1	P24928
P38936	-1	P12004
P38936	-1	Q00534
Q00534	-1	P38936
P01106	-1	P38936
P38936	-1	P30281
P24941	-1	P38936
P38936	-1	P24941
Q96L91	-1	P38936
P38936	-1	P39748
O15379	-1	P38936
P31749	-1	P38936
Q9P1Z0	-1	P38936
Q13263	-1	P38936
